1   Sam McMurray    Worker  003–103     7G03    "Homer's Odyssey"[34]
28  Lizzy Caplan    Virginia Johnson    612–2816    WABF09  "Kamp Krustier"
28  Michael Sheen   William Masters     612–2816    WABF09  "Kamp Krustier"
28  Kevin Michael Richardson    Barry White-like singer     612–2816    WABF09  "Kamp Krustier"
28  Stephen Curry   Himself     613–2817    WABF10  "22 for 30"
28  Earl Mann   Narrator (Eddie Muntz)  613–2817    WABF10  "22 for 30"
28  Joe Mantegna    Fat Tony    613–2817    WABF10  "22 for 30"
28  Kevin Michael Richardson    Anger Watkins   613–2817    WABF10  "22 for 30"
28  Vanessa Bayer   Dr. Clarity Hoffman-Roth    614–2818    WABF11  "A Father's Watch"
28  Brian Posehn    Dumlee  614–2818    WABF11  "A Father's Watch"
28  Rob Riggle  Dr. Fenton Pooltoy  614–2818    WABF11  "A Father's Watch"
28  Adam Silver     Himself     614–2818    WABF11  "A Father's Watch"
28  Jason Alexander     Bourbon Verlander   615–2819    WABF12  "Caper Chase"
28  Ken Jennings    Himself     615–2819    WABF12  "Caper Chase"
28  Stan Lee    Himself     615–2819    WABF12  "Caper Chase"
28  Robert McKee    Himself     615–2819    WABF12  "Caper Chase"
28  Suze Orman  Herself     615–2819    WABF12  "Caper Chase"
28  Kevin Michael Richardson    André   615–2819    WABF12  "Caper Chase"
28  Neil deGrasse Tyson     Himself     615–2819    WABF12  "Caper Chase"
28  Valerie Harper  Ma-Ma   616–2820    WABF13  "Looking for Mr. Goodbart"
28  Jennifer Saunders   Phoebe Pratt    616–2820    WABF13  "Looking for Mr. Goodbart"
28  Valerie Harper  Mrs. Butterworth    617–2821    WABF14  "Moho House"
28  Kevin Michael Richardson    Stogie  617–2821    WABF14  "Moho House"
28  Michael York    Nigel   617–2821    WABF14  "Moho House"
28  Kevin Michael Richardson    Maxwell Flinch
28  Hank Azaria
